,store,sido,gungu,store_address,_merge
0,흥덕지구점,경기도,용인시,"경기도 용인시 기흥구  흥덕1로 79번길 9, 105호",both
1,풍덕천2동점,경기도,용인시,경기도 용인시 수지구 풍덕천2동 504-10번지 104호,both
2,죽전단국대점,경기도,용인시,"경기도 용인시수지구  죽전로 164, 102호",both
3,용인죽전1호점,경기도,용인시,경기도 용인시 수지구 죽전동 425-2번지 108호,both
4,용인양지점,경기도,용인시,"경기도 용인시처인구  양지로 143번길 5-5 1층 1,2호",both
5,용인신갈점,경기도,용인시,경기도 용인시 기흥구  구갈로 60번길 11,both
6,용인성복점,경기도,용인시,경기도 용인시수지구 성복동 134번지 302호,both
7,용인보라점,경기도,용인시,"경기도 용인시기흥구  한보라1로 42-4., 105호",both
8,용인둔전점,경기도,용인시,경기도 용인시 처인구 포곡읍 둔전리 405-19 105호,both
9,용인동천점,경기도,용인시,"경기도 용인시 수지구  수풍로117번길 2-2, 102호",both
10,용인김량장동점,경기도,용인시,경기도 용인시 처인구 김량장동 337-12번지,both
11,용인구성점,경기도,용인시,경기도 용인시 기흥구  마북로 98,both
12,신봉점,경기도,용인시,경기도 용인시 수지구 신봉동 50-2번지 뉴골드프라자 106호,both
13,상현2동점,경기도,용인시,경기도 용인시 수지구 상현2동 54-5 가동 102호,both
14,동백점,경기도,용인시,"경기도 용인시 기흥구  동백3로 11번길 33, 106호",both
15,광교1호점,경기도,용인시,"경기도 용인시 수지구  광교중앙로 315, 광교티타워102호",both
16,휘닉스점,강원도,평창군,강원도 평창군 봉평면 무이리 694-14번지 1층,both
17,진부점,강원도,평창군,강원도 평창군 진부면 진부중앙로 53,both
18,알펜시아점,강원도,평창군,강원도 평창군 대관령면 솔봉로 325,both
19,대관령점,강원도,평창군,강원도 평창군 대관령면 눈마을길 49,both
20,강원장평점,강원도,평창군,"강원도 평창군 용평면 금송1길 49, 1층",both
21,후곡점,경기도,고양시,경기도 고양시 일산서구  일산로 576,both
22,행신2호점,경기도,고양시,"경기도 고양시 덕양구  중앙로 478, 109호",both
23,탄현점,경기도,고양시,경기도 고양시일산서구 현중로 26번길 81,both
24,중산점,경기도,고양시,경기도 고양시 일산동구  탄중로 431번길 32 031-975-9291,both
25,주엽2동점,경기도,고양시,"경기도 고양시 일산서구  중앙로 1471, 105호",both
26,정발산점,경기도,고양시,경기도 고양시 일산동구  산두로 239,both
27,일산식사점,경기도,고양시,"경기도 고양시일산서구  위시티3로 75, 1층",both
28,일산마두점,경기도,고양시,경기도 고양시 일산동구  일산로 241,both
29,일산가좌점,경기도,고양시,경기도 고양시 일산서구 가좌동 392-22번지 오성프라자 101호,both
30,삼송1호점,경기도,고양시,경기도 고양시 덕양구 동산동 355-1번지,both
31,대화점,경기도,고양시,경기도 고양시 일산서구  강성로214번길 16-10,both
32,능곡점,경기도,고양시,경기도 고양시 덕양구  지도로 35번길 12-22,both
33,고양화정2동점,경기도,고양시,경기도 고양시 덕양구 성신로 10 101(화정동),both
34,고양화정1동점,경기도,고양시,경기도 고양시 덕양구 화정동 923-11번지,both
35,고양성사점,경기도,고양시,경기도 고양시 덕양구  호국로 790번길 42-4,both
36,경기고양점,경기도,고양시,경기도 고양시 덕양구  읍내로 83-7,both
37,효자중화산1호점,전라북도,전주시,전라북도 전주시완산구  안행로 154,both
38,전주효자중화산2호점,전라북도,전주시,전라북도 전주시 완산구 효자동1가 623-4번지,both
39,전주평화점,전라북도,전주시,전라북도 전주시 완산구  평화17길 9-8,both
40,전주진북점,전라북도,전주시,전라북도 전주시 덕진구 진북동 434-45번지,both
41,전주아중점,전라북도,전주시,전라북도 전주시 덕진구  무삼지로 53,both
42,전주서신점,전라북도,전주시,전라북도 전주시 완산구  전룡로 28,both
43,전주삼천점,전라북도,전주시,전라북도 전주시 완산구  송정2길 28,both
44,전북혁신도시점,전라북도,전주시,"전라북도 전주시 완산구  오정2길 32, 201호",both
45,우아호성점,전라북도,전주시,전라북도 전주시 덕진구  우아로 28,both
46,송천에코점,전라북도,전주시,전라북도 전주시덕진구 송천로 112-42,both
47,서부신시가지점,전라북도,전주시,전라북도 전주시완산구  후곡길 23-11,both
48,서곡지구점,전라북도,전주시,"전라북도 전주시완산구  서곡1길 1-4 , 1층",both
49,동산반월점,전라북도,전주시,"전라북도 전주시덕진구  쪽구름로 19, 상가1동 101호",both
50,덕진금암점,전라북도,전주시,전라북도 전주시덕진구  조경단로 59,both
51,회덕점,경기도,광주시,경기도 광주시  이배재로 108,both
52,신현점,경기도,광주시,"경기도 광주시 오포읍 능평리 태재로 111, 1층",both
53,광주초월점,경기도,광주시,"경기도 광주시 초월읍 경충대로 1127번길 55, B106호",both
54,광주오포점,경기도,광주시,경기도 광주시 오포읍 양벌리 562-8번지,both
55,광주송정점,경기도,광주시,경기도 광주시 송정동 110-8번지,both
56,곤지암점,경기도,광주시,경기도 광주시 곤지암읍 평촌길 60,both
57,황상인의점,경상북도,구미시,경상북도 구미시  여현로 80,both
58,장천산동점,경상북도,구미시,"경상북도 구미시 산동면 산호대로39길16, 1동 101호",both
59,옥계구포점,경상북도,구미시,경상북도 구미시  산호대로 25길 25-38,both
60,신평비산점,경상북도,구미시,경상북도 구미시  구미대로30길 26,both
61,구미형곡점,경상북도,구미시,경상북도 구미시  형곡동로 70,both
62,구미인동점,경상북도,구미시,경상북도 구미시  인동16길 24-4,both
63,구미송정원평점,경상북도,구미시,경상북도 구미시 신시로14길 50,both
64,구미상모사곡점,경상북도,구미시,경상북도 구미시 사곡동 703-5 호수빌1층,both
65,구미봉곡점,경상북도,구미시,"경상북도 구미시 봉곡동 봉곡남로9길 7, 1층 101호",both
66,구미문성점,경상북도,구미시,"경상북도 구미시 고아읍 들성로 7길 19, 1층",both
67,구미도량점,경상북도,구미시,경상북도 구미시 야은로 413,both
68,화천점,강원도,화천군,강원도 화천군 화천읍 중앙로 37번지,both
69,화양점,서울특별시,광진구,"서울특별시 광진구   능동로19길 53, 1층",both
70,중곡4동점,서울특별시,광진구,서울특별시 광진구 중곡동 79-16번지,both
71,중곡1동점,서울특별시,광진구,"서울특별시 광진구 중곡동 162-12번지, 1층",both
72,자양점,서울특별시,광진구,서울특별시 광진구  뚝섬로 41길 8,both
73,군자점,서울특별시,광진구,서울특별시 광진구  군자로 168,both
74,구의1동점,서울특별시,광진구,"서울특별시 광진구  자양로 173, 간씨빌딩",both
75,광장점,서울특별시,광진구,서울특별시 광진구  아차산로 70길 75 광장현대아파트,both
76,화성반월점,경기도,화성시,"경기도 화성시  효행로1265번길 17, 101호",both
77,화성마도점,경기도,화성시,경기도 화성시 마도면 두곡서길 35 1층,both
78,화성남양점,경기도,화성시,경기도 화성시 남양동 남양도시개발구역 2-1블럭 화성남양상가 103,both
79,향남지구점,경기도,화성시,경기도 화성시 향납읍 행정서로3길 4-16,both
80,향남2지구점,경기도,화성시,경기도 화성시 향남읍 상신하길로298번길 7-27(1층 111호),both
81,진안점,경기도,화성시,경기도 화성시 진안동 863-1,both
82,봉담1호점,경기도,화성시,"경기도 화성시 봉담읍 상봉길 31, 지맨프라자 119-1호",both
83,병점2동점,경기도,화성시,경기도 화성시 병점동 826-3번지 101호,both
84,동탄영천점,경기도,화성시,경기도 화성시  지산2길 26,both
85,동탄3동점,경기도,화성시,경기도 화성시 능동 1083 동탄능동마을 주공 아파트 가 상가동 101호,both
86,동탄1동점,경기도,화성시,경기도 화성시 반송동 24-3,both
87,화서1동점,경기도,수원시,경기도 수원시 팔달구 화서동 219-1번지 101호,both
88,호매실점,경기도,수원시,"경기도 수원시권선구  서수원로523번길 30-35, 101호",both
89,인계동수원점,경기도,수원시,경기도 수원시팔달구 인계동 167-8,both
90,우만1동점,경기도,수원시,경기도 수원시 팔달구  세지로 440,both
91,오목천점,경기도,수원시,경기도 수원시권선구  오목천로 31,both
92,영통2동점,경기도,수원시,경기도 수원시 영통구 영통2동 77-2번지,both
93,영통1동점,경기도,수원시,경기도 수원시 영통구 영통동 998-1번지,both
94,수원조원1동점,경기도,수원시,경기도 수원시 장안구  조원로 111번길 31,both
95,수원정자3동점,경기도,수원시,경기도 수원시 장안구 천천동 481-5 1층,both
96,수원정자2동점,경기도,수원시,경기도 수원시 장안구 정자2동 46-41번지,both
97,수원인계점,경기도,수원시,경기도 수원시 팔달구 인계동 1008-24,both
98,수원율전점,경기도,수원시,"경기도 수원시장안구  서부로2197번길 40, 101호",both
99,수원영화점,경기도,수원시,경기도 수원시장안구  정조로934번길 46,both
100,수원역점,경기도,수원시,경기도 수원시팔달구  매산로52번길 8-1,both
101,수원망포점,경기도,수원시,"경기도 수원시 영통구  영통로 127, 102호",both
102,서둔탑동점,경기도,수원시,경기도 수원시 권선구  서둔로 221,both
103,매탄3동점,경기도,수원시,경기도 수원시영통구  인계로270번길 11-3,both
104,매탄1동점,경기도,수원시,경기도 수원시 영통구  매여울로 49,both
105,권선2동점,경기도,수원시,경기도 수원시 권선구 권선동 1259-8번지,both
106,곡반정점,경기도,수원시,경기도 수원시 권선구 곡반정동 563-7번지 101호,both
107,화북삼양점,제주특별자치도,제주시,제주도 제주시  진동로1길 13,both
108,제주함덕점,제주특별자치도,제주시,제주도 제주시 조천읍 함덕24길 6-6,both
109,제주한림점,제주특별자치도,제주시,제주도 제주시 한림읍 한림로 653,both
110,제주외도점,제주특별자치도,제주시,"제주도 제주시  우정로18길 12, 1층",both
111,제주연동점,제주특별자치도,제주시,제주특별자치도 제주시 연동 274-21,both
112,제주애월점,제주특별자치도,제주시,제주도 제주시 애월읍 고내리 1097,both
113,제주아라점,제주특별자치도,제주시,제주도 제주시 아라1동  1718-3 원신아파트 상가 1층,both
114,제주신촌점,제주특별자치도,제주시,"제주특별자치도 제주시 조천읍 신북로99,1층",both
115,제주서사라점,제주특별자치도,제주시,제주도 제주시  서사로 149,both
116,제주노형점,제주특별자치도,제주시,제주도 제주시  정존13길 14,both
117,일도동광초점,제주특별자치도,제주시,제주특별자치도 제주시  연수로3길 7,both
118,용담점,제주특별자치도,제주시,제주특별차지도 제주시 용담로70,both
119,오라점,제주특별자치도,제주시,"제주도 제주시 오라삼동 2995-1, 지하",both
120,화곡본동점,서울특별시,강서구,서울특별시 강서구 화곡본동 29-27번지,both
121,화곡4동점,서울특별시,강서구,서울특별시 강서구 화곡4동 827-8번지,both
122,우장산동점,서울특별시,강서구,서울특별시 강서구  화곡로31길 18,both
123,방화역점,서울특별시,강서구,서울특별시 강서구 방화동 830-1 에어뷰오피스텔2 101호,both
124,마곡나루역점,서울특별시,강서구,"서울특별시 강서구  마곡중앙로 161-22, 1층 112호",both
125,마곡1호점,서울특별시,강서구,"서울특별시 강서구  공항대로 140, 1205동 102-2호",both
126,등촌2동점,서울특별시,강서구,서울특별시 강서구  등촌로53길 13,both
127,가양점,서울특별시,강서구,서울특별시 강서구 가양동 1479-3번지 1층 104호,both
128,홍천점,강원도,홍천군,강원도 홍천군 홍천읍 연봉리 502-5번지,both
129,홍제2호점,서울특별시,서대문구,"서울특별시 서대문구  문화촌길 34, 아동 지층 1호",both
130,홍제1호점,서울특별시,서대문구,서울특별시 서대문구 홍제동 155-6번지,both
131,홍은2동점,서울특별시,서대문구,"서울특별시 서대문구  백련사길 6, 1층",both
132,신촌점,서울특별시,서대문구,서울특별시 서대문구  연세로 42-32,both
133,서대문연희점,서울특별시,서대문구,서울특별시 서대문구  연희로 181,both
134,북아현점,서울특별시,서대문구,"서울특별시 서대문구  북아현로1길 50, 상가1동 106호",both
135,북가좌1호점,서울특별시,서대문구,서울특별시 서대문구  증가로 223,both
136,독립문점,서울특별시,서대문구,서울특별시 서대문구  독립문로 16,both
137,남가좌1호점,서울특별시,서대문구,서울특별시 서대문구  가재울로 4길 57-2,both
138,홍성읍점,충청남도,홍성군,충청남도 홍성군 홍성읍 문화로 33번길 10,both
139,내포신도시1호점,충청남도,홍성군,"충청남도 홍성군 홍북면 상하천로 31, 117호",both
140,홍농읍점,전라남도,영광군,"전라남도 영광군 홍농읍 상하길 33, 102호",both
141,전남영광점,전라남도,영광군,전라남도 영광군 영광읍 옥당로 123,both
142,호평점,경기도,남양주시,경기도 남양주시 호평동 615-6,both
143,평내점,경기도,남양주시,경기도 남양주시  경춘로1286번안길 4-2,both
144,퇴계원점,경기도,남양주시,"경기도 남양주시 퇴계원면 퇴계원로 74, 2층 우측호",both
145,진접지구점,경기도,남양주시,경기도 남양주시 해밀예당2로 117,both
146,별내2호점,경기도,남양주시,"경기도 남양주시  순화궁로 382-1, 별사랑마을2-2단지상가 104호",both
147,별내1호점,경기도,남양주시,경기도 남양주시 별내동 1014-4번지 101호,both
148,마석점,경기도,남양주시,경기도 남양주시 화도읍 마석우리 357-7,both
149,도농점,경기도,남양주시,경기도 남양주시  도농로중촌2길 26-21,both
150,남양주창현점,경기도,남양주시,경기도 남양주시  경춘로창벌1길 19,both
151,남양주진접점,경기도,남양주시,경기도 남양주시 진접읍 장현로 131,both
152,남양주월산점,경기도,남양주시,"경기도 남양주시 화도읍 경춘로2290번길 3,상가1동102호",both
153,남양주와부1호점,경기도,남양주시,경기도 남양주시 와부읍 수레로 58,both
154,남양주오남점,경기도,남양주시,경기도 남양주시 오남읍 130번지 102호,both
155,남양주사능점,경기도,남양주시,경기도 남양주시 진건읍 진건오남로 105번길 15,both
156,가곡수동점,경기도,남양주시,경기도 남양주시 수동면 비룡로 716,both
157,호원1호점,경기도,의정부시,"경기도 의정부시 호원동 419 상가동 1층 104,105호(현대아파트)",both
158,의정부용현점,경기도,의정부시,경기도 의정부시  용민로 75-27,both
159,의정부민락점,경기도,의정부시,"경기도 의정부시  오목로 168, 산들마을 제동상가 104호",both
160,의정부동점,경기도,의정부시,경기도 의정부시  신흥로 196,both
161,의정부녹양점,경기도,의정부시,경기도 의정부시 녹양동 326-2,both
162,신곡2동점,경기도,의정부시,"경기도 의정부시  부용로210번길 17, 101호",both
163,신곡1동점,경기도,의정부시,경기도 의정부시  발곡로31번길 15,both
164,민락2지구점,경기도,의정부시,경기도 의정부시  용민로 249 골든타워 101호,both
165,호수동점,경기도,안산시단원구,"경기도 안산시단원구  광덕2로 194-8,108호",left_only
166,와동점,경기도,안산시단원구,경기도 안산시단원구  753-9 번지 1층,left_only
167,현풍점,대구광역시,달성군,대구광역시 달성군 현풍면 현풍중앙로14길 85,both
168,유가점,대구광역시,달성군,"대구광역시 달성군 유가면 테크노중앙대로6길 20, 1층",both
169,대구화원점,대구광역시,달성군,대구광역시 달성군 화원읍  천내리 118번지 창신맨션 상가 1동 2호,both
170,대구다사점,대구광역시,달성군,대구광역시 달성군 다사읍 대실역북로3길 9,both
171,행당점,서울특별시,성동구,서울특별시 성동구  행당로 79,both
172,성수1호점,서울특별시,성동구,서울특별시 성동구 성수1가2동 13-382 1층,both
173,금호1가응봉점,서울특별시,성동구,서울특별시 성동구 금호동1가 1801-2 1층,both
174,해운대중동점,부산광역시,해운대구,"부산광역시 해운대구  달맞이길65번길 15, 103호",both
175,해운대좌4동점,부산광역시,해운대구,부산광역시 해운대구 좌4동 1413번지 삼상@ 분산상가 103호,both
176,"좌1,3동점",부산광역시,해운대구,"부산광역시 해운대구  대천로67번길 15, 112호",both
177,부산좌동점,부산광역시,해운대구,부산광역시 해운대구  좌동순환로 275,both
178,부산재송점,부산광역시,해운대구,부산광역시 해운대구  해운대로143번길 51,both
179,부산우동점,부산광역시,해운대구,부산광역시 해운대구  우동1로 45,both
180,부산우2동점,부산광역시,해운대구,"부산광역시 해운대구  해운대로 361, 103호",both
181,부산반여점,부산광역시,해운대구,부산광역시 해운대구 반여1동 908-15번지,both
182,부산반여2호점,부산광역시,해운대구,부산광역시 해운대구  재반로 242번길 29-70,both
183,부산반송점,부산광역시,해운대구,"부산광역시 해운대구  윗반송로 51번길 46-1, 1층",both
184,해남점,전라남도,해남군,전라남도 해남군 해남읍 중앙2로 33,both
185,함열점,전라북도,익산시,전라북도 익산시 함열읍 함열1길 28,both
186,익산영등점,전라북도,익산시,전라북도 익산시  무왕로 15길 5-4,both
187,익산어양점,전라북도,익산시,"전라북도 익산시  무왕로19길 18, 103호",both
188,익산신동점,전라북도,익산시,전라북도 익산시  익산대로68길 26,both
189,익산부송점,전라북도,익산시,전라북도 익산시  무왕로26길 21,both
190,익산모현점,전라북도,익산시,전라북도 익산시 모현동1가 821,both
191,익산동산점,전라북도,익산시,전라북도 익산시  서동로18길 46,both
192,함안칠원점,경상남도,함안군,경상남도 함안군 칠원읍 구성길 43,both
193,함안가야점,경상남도,함안군,경상남도 함안군 가야읍 가야로 135,both
194,한성대점,서울특별시,성북구,서울특별시 성북구  삼선교로2길 3,both
195,하월곡점,서울특별시,성북구,"서울특별시 성북구  오패산로 10길 46, 102호",both
196,종암점,서울특별시,성북구,"서울특별시 성북구  종암로 19길 46, 103호",both
197,정릉역점,서울특별시,성북구,"서울특별시 성북구 정릉로 26길 8, 제상가동 1층",both
198,정릉1호점,서울특별시,성북구,서울특별시 성북구  보국문로16길 74,both
199,성신여대점,서울특별시,성북구,서울특별시 성북구 동선2가 145번지,both
200,석관점,서울특별시,성북구,"서울특별시 성북구  돌곶이로 21, 1층",both
201,길음1동점,서울특별시,성북구,"서울특별시 성북구  길음로 74, 2-107",both
202,한남대점,대전광역시,동구,대전광역시 동구  홍도로 54,both
203,용운판암점,대전광역시,동구,대전광역시 동구  새울로91번길2,both
204,비래가양점,대전광역시,동구,대전광역시 동구 가양동 28-12번지,both
205,대전우송대점,대전광역시,동구,대전광역시 동구 소제동 299-376,both
206,대전가오점,대전광역시,동구,대전광역시 동구 가오동 461번지,both
207,학익점,인천광역시,남구,인천광역시 남구 매소홀로 409,both
208,주안3호점,인천광역시,남구,인천광역시 남구  미추홀대로 591,both
209,인천주안2호점,인천광역시,남구,인천광역시 남구  석정로 379,both
210,인천주안1호점,인천광역시,남구,인천광역시 남구 주안1동 109-9번지 102호,both
211,인천용현2점,인천광역시,남구,인천광역시 남구  낙섬중로 72,both
212,인천숭의점,인천광역시,남구,인천광역시 남구  수봉로 6-15,both
213,용현1호점,인천광역시,남구,인천광역시 남구 용현동 2-9,both
214,"하안3,4동점",경기도,광명시,경기도 광명시  하안로 254,both
215,"철산3,4동점",경기도,광명시,경기도 광명시  도덕공원로 23,both
216,소하2동점,경기도,광명시,경기도 광명시  성채로 50번길 33,both
217,소하1동점,경기도,광명시,경기도 광명시 소하1동 1324번지 주공아파트 상가 (후문),both
218,"광명3,4동점",경기도,광명시,경기도 광명시 광명동 158-321,both
219,하복대점,충청북도,청주시,충청북도 청주시흥덕구  죽천로 120,both
220,충북옥산점,충청북도,청주시,충청북도 청주시 흥덕구 옥산면 가락길 60 코오롱하늘채 201~2,both
221,청주율량사천점,충청북도,청주시,충청북도 청주시청원구  율천북로 55,both
222,청주용암점,충청북도,청주시,충청북도 청주시 상당구 용암동 2183번지,both
223,청주봉명점,충청북도,청주시,충청북도 청주시 흥덕구  과상미로 62,both
224,청주금천점,충청북도,청주시,충청북도 청주시 상당구  중고개로 273번길 64,both
225,청주강서지구점,충청북도,청주시,충청북도 청주시흥덕구  서현북로 24,both
226,청주가경점,충청북도,청주시,충청북도 청주시 흥덕구  장구봉로 26번길 44,both
227,율량2지구점,충청북도,청주시,충청북도 청주시청원구 주성로 289,both
228,오창2산단점,충청북도,청주시,충청북도 청주시청원구  2산단로185-1,both
229,오송점,충청북도,청주시,충청북도 청주시흥덕구 만수길 14-4,both
230,복대개신점,충청북도,청주시,충청북도 청주시 흥덕구  신율로 117,both
231,내수점,충청북도,청주시,"충청북도 청주시청원구 내수읍 청암로 37,104호",both
232,내덕우암점,충청북도,청주시,충청북도 청주시청원구  중앙로 191-2,both
233,하당지구점,전라남도,목포시,전라남도 목포시  옥암로96번길 14,both
234,상동하당점,전라남도,목포시,전라남도 목포시  상리로15번길 15,both
235,목포이로점,전라남도,목포시,"전라남도 목포시  삼학로 331, 금호상가102호",both
236,목포용해점,전라남도,목포시,전라남도 목포시  포미로10번길 8,both
237,목포연산북항점,전라남도,목포시,전라남도 목포시 산정동 1766-9,both
238,목포삼학점,전라남도,목포시,전라남도 목포시  둥근섬로 48-1,both
239,대성죽교점,전라남도,목포시,전라남도 목포시  양을로 1-2,both
240,하늘도시1호점,인천광역시,중구,"인천광역시 중구  하늘달빛로 64번길 6-3, 스카이프라자 105호",both
241,인천신포점,인천광역시,중구,인천광역시 중구  제물량로 158-1,both
242,운서점,인천광역시,중구,"인천광역시 중구  신도시남로141번길 16, 102호",both
243,하남신장점,경기도,하남시,경기도 하남시 신장동 427-134번지,both
244,미사수변점,경기도,하남시,"경기도 하남시  미사강변중앙로 111번길 26, 1층",both
245,미사1호점,경기도,하남시,"경기도 하남시  미사강변북로30번길 37, 1층",both
246,"덕풍1,2동점",경기도,하남시,경기도 하남시 덕풍동 342-32,both
247,풍향산수점,광주광역시,북구,광주광역시 북구 풍향동 579-5번지,both
248,첨단2호점,광주광역시,북구,광주광역시 북구  첨단연산로91번길 44 (대성빌딩 112호),both
249,매곡오치점,광주광역시,북구,광주광역시 북구  매곡로 76,both
250,광주중흥점,광주광역시,북구,광주광역시 북구  우치로 27번길 26,both
251,광주일곡점,광주광역시,북구,광주광역시 북구  일곡택지로 55,both
252,광주운암점,광주광역시,북구,광주광역시 북구 운암동 885-56번지,both
253,광주용봉점,광주광역시,북구,"광주광역시 북구 서암대로 74-1, 103호",both
254,광주양산점,광주광역시,북구,광주광역시 북구  양산택지로 89,both
255,광주문흥점,광주광역시,북구,"광주광역시 북구 천지인로 173번길 22, A-102(문흥동,광명상가)",both
256,광주두암점,광주광역시,북구,"광주광역시 북구  삼정로 71, 104호",both
257,풍납1호점,서울특별시,송파구,서울특별시 송파구  풍성로24길 40,both
258,장지역점,서울특별시,송파구,서울특별시 송파구  송이로36길 37,both
259,잠실본동점,서울특별시,송파구,서울특별시 송파구 잠실본동 222-10 1층,both
260,잠실2호점,서울특별시,송파구,서울특별시 송파구  석촌호수로 135,both
261,잠실1호점,서울특별시,송파구,서울특별시 송파구  올림픽로 35길 104-108,both
262,오금점,서울특별시,송파구,서울특별시 송파구  마천로 196,both
263,송파점,서울특별시,송파구,"서울특별시 송파구  송이로2길 3, 1층",both
264,석촌점,서울특별시,송파구,서울특별시 송파구  송파대로45길 16,both
265,삼전점,서울특별시,송파구,서울특별시 송파구  백제고분로21길 20,both
266,방이점,서울특별시,송파구,서울특별시 송파구  가락로 267,both
267,문정점,서울특별시,송파구,서울특별시 송파구  동남로6길 41-10,both
268,거여2동점,서울특별시,송파구,서울특별시 송파구 거여동 35번지 1층,both
269,가락본동점,서울특별시,송파구,서울특별시 송파구  송파대로30길 41-34,both
270,풍기점,경상북도,영주시,경상북도 영주시 풍기읍 기주로 89,both
271,영주휴천점,경상북도,영주시,경상북도 영주시  지천로 108,both
272,영주가흥점,경상북도,영주시,경상북도 영주시 가흥동 1810-1,both
273,경북영주점,경상북도,영주시,경상북도 영주시 하망동 549-5번지,both
274,표선점,제주특별자치도,서귀포시,제주도 서귀포시 표선면 표선중앙로 106,both
275,제주중문점,제주특별자치도,서귀포시,제주도 서귀포시  천제연로 183-1,both
276,제주영어도시점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 에듀시티로 23 상가동 105호,both
277,제주동홍점,제주특별자치도,서귀포시,제주도 서귀포시  일주동로 8588,both
278,신시가지점,제주특별자치도,서귀포시,제주도 서귀포시  신서귀로 43,both
279,봄그리고가을리조트,제주특별자치도,서귀포시,"제주도 서귀포시 성산읍 해맞이해안로 2660, 1층
",both
280,모슬포점,제주특별자치도,서귀포시,제주도 서귀포시 대정읍 화모리 1238-6번지,both
281,포항흥해점,경상북도,포항시,경상북도 포항시 북구 흥해읍 한동로 40번길 20,both
282,포항효곡점,경상북도,포항시,경상북도 포항시 남구  효자동길10번길 27,both
283,포항죽도점,경상북도,포항시,"경상북도 포항시 북구 죽파로 24, 1층 101호",both
284,포항오천점,경상북도,포항시,"경상북도 포항시 남구 오천읍 해병로 127, 214동 107호",both
285,포항양포점,경상북도,포항시,경상북도 포항시남구  동해안로3268,both
286,포항양덕점,경상북도,포항시,경상북도 포항시 북구 양덕동 1779번지,both
287,포항두호우현점,경상북도,포항시,"경상북도 포항시 북구  새천년대로 1020길 12, 213동 106호",both
288,포항동해점,경상북도,포항시,경상북도 포항시남구  일월로 100,both
289,포항대이양학점,경상북도,포항시,"경상북도 포항시 북구  이동로 48-1, 205호",both
290,연일유강점,경상북도,포항시,경상북도 포항시남구 연일읍 생지리 244-1번지,both
291,구룡포점,경상북도,포항시,경상북도 포항시 남구 구룡포읍 호미로 253-2,both
292,포천점,경기도,포천시,경기도 포천시  원앙로 18-2,both
293,포천일동점,경기도,포천시,경기도 포천시 일동면 기산6리 91-36,both
294,포천운천점,경기도,포천시,경기도 포천시 영북면 운천로 6-1,both
295,송우리점,경기도,포천시,경기도 포천시 소흘읍 송우로 55-5,both
296,평택포승점,경기도,평택시,경기도 평택시 포승읍 도곡리 1141-17,both
297,평택팽성점,경기도,평택시,"경기도 평택시 팽성읍 송화택지로 72, A 1층",both
298,평택안중점,경기도,평택시,경기도 평택시 안중읍 안현로서7길 10,both
299,평택고덕점,경기도,평택시,"경기도 평택시 고덕면 효덕새싹길 24-3, 101호",both
300,청북점,경기도,평택시,경기도 평택시 청북읍 옥길리 1165-5,both
301,지산신장점,경기도,평택시,경기도 평택시  탄현로 311,both
302,이충장당점,경기도,평택시,경기도 평택시 서정동 1104-7번지,both
303,용이동점,경기도,평택시,"경기도 평택시  현신3길 4, 102호",both
304,소사벌점,경기도,평택시,경기도 평택시  비전6길 2-14,both
305,세교통복점,경기도,평택시,경기도 평택시  통복시장로 54번길 16-7,both
306,비전2동점,경기도,평택시,경기도 평택시 비전2동 855-1번지,both
307,평촌스마트점,경기도,안양시,"경기도 안양시 동안구 관양동 시민대로327번길 7, 1층(대명글로벌 비즈스퀘어)",both
308,안양중앙시장점,경기도,안양시,경기도 안양시 만안구  냉천로 193번길 42 안양4동 711-120,both
309,안양박달점,경기도,안양시,경기도 안양시 만안구  박달로 506,both
310,안양관양점,경기도,안양시,경기도 안양시 동안구 관양1동 1386-18번지,both
311,안양7동점,경기도,안양시,"경기도 안양시 만안구  태평로 52번길 37, 지상 1층 110호",both
312,석수2동점,경기도,안양시,경기도 안양시 만안구  안양로 532번길 27,both
313,부흥달안점,경기도,안양시,"경기도 안양시동안구  동안로 194, 1층 117호",both
314,귀인평안점,경기도,안양시,"경기도 안양시동안구 평촌동 915-5번지, 1층",both
315,파주교하점,경기도,파주시,경기도 파주시  책향기로 369,both
316,운정2호점,경기도,파주시,"경기도 파주시  한울로 84, 518동 102호",both
317,운정1호점,경기도,파주시,"경기도 파주시  가온로 27, 월드아파트상가 108호",both
318,봉일천점,경기도,파주시,경기도 파주시 조리읍 봉일천리 142-3번지,both
319,문산점,경기도,파주시,경기도 파주시 문산읍 독산로 31-1,both
320,금촌점,경기도,파주시,경기도 파주시  새꽃로 96번지,both
321,금촌3동점,경기도,파주시,"경기도 파주시 아동동 경의로 1833, 1층일부",both
322,광탄점,경기도,파주시,경기도 파주시 광탄면 혜음로 1122,both
323,통진점,경기도,김포시,경기도 김포시 통진읍 서암리 1113 서암주공아파트 제상가동 101호,both
324,운양점,경기도,김포시,경기도 김포시  김포한강11로 288-27,both
325,북변사우점,경기도,김포시,경기도 김포시 사우동 1066번지,both
326,마산점,경기도,김포시,"경기도 김포시  김포한강8로162번길 10,, 제1층 제102호",both
327,김포풍무점,경기도,김포시,경기도 김포시 풍무동 425번지 102호,both
328,김포장기점,경기도,김포시,경기도 김포시 장기동 1636번지 고창마을 제일풍경채상가동 102호,both
329,구래1호점,경기도,김포시,경기도   김포시   김포한강9로12번길 97-14 101호,both
